2.900661111111111268e+02 1.529988888888888710e+02 1.119994444444444355e+02
2.901311111111111245e+02 1.529955555555555406e+02 1.119977777777777845e+02
2.901950000000000500e+02 1.529900000000000091e+02 1.119949999999999903e+02
2.902577777777777897e+02 1.529822222222222479e+02 1.119911111111111097e+02
2.903194444444445139e+02 1.529722222222222285e+02 1.119861111111111285e+02
2.903800000000000523e+02 1.529600000000000364e+02 1.119800000000000182e+02
2.904394444444444048e+02 1.529455555555555293e+02 1.119727777777777789e+02
2.904977777777777987e+02 1.529288888888889062e+02 1.119644444444444673e+02
2.905550000000000068e+02 1.529099999999999682e+02 1.119549999999999841e+02
2.906111111111111995e+02 1.528888888888888857e+02 1.119444444444444571e+02
2.906661111111110358e+02 1.528655555555555452e+02 1.119327777777777726e+02
2.907199999999999704e+02 1.528399999999999750e+02 1.119200000000000017e+02
2.907727777777777760e+02 1.528122222222222319e+02 1.119061111111111018e+02
2.908244444444444525e+02 1.527822222222222308e+02 1.118911111111111154e+02
2.908750000000000000e+02 1.527500000000000000e+02 1.118750000000000000e+02
2.909244444444444753e+02 1.527155555555555395e+02 1.118577777777777698e+02
2.909727777777777646e+02 1.526788888888888778e+02 1.118394444444444389e+02
2.910199999999999818e+02 1.526399999999999864e+02 1.118200000000000074e+02
2.910661111111111268e+02 1.525988888888888937e+02 1.117994444444444468e+02
2.911111111111110858e+02 1.525555555555555429e+02 1.117777777777777715e+02
2.911549999999999727e+02 1.525099999999999909e+02 1.117549999999999955e+02
2.911977777777777874e+02 1.524622222222222376e+02 1.117311111111111188e+02
2.912394444444444161e+02 1.524122222222222263e+02 1.117061111111111131e+02
2.912800000000000296e+02 1.523600000000000136e+02 1.116800000000000068e+02
2.913194444444444571e+02 1.523055555555555713e+02 1.116527777777777857e+02
2.913577777777777555e+02 1.522488888888888994e+02 1.116244444444444497e+02
2.913949999999999818e+02 1.521899999999999977e+02 1.115950000000000131e+02
2.914311111111111359e+02 1.521288888888888948e+02 1.115644444444444474e+02
2.914661111111111040e+02 1.520655555555555623e+02 1.115327777777777669e+02
2.915000000000000000e+02 1.520000000000000000e+02 1.115000000000000000e+02
2.915349999999999682e+02 1.519327777777778010e+02 1.114661111111111040e+02
2.915733333333333235e+02 1.518644444444444730e+02 1.114311111111111217e+02
2.916150000000000091e+02 1.517950000000000159e+02 1.113950000000000102e+02
