3.668000000000000114e+02 3.409850000000000136e+02 1.054150000000000063e+02
3.666000000000000796e+02 3.409400000000000546e+02 1.048600000000000279e+02
3.663999999999999773e+02 3.408649999999999523e+02 1.043349999999999937e+02
3.662000000000000455e+02 3.407599999999999909e+02 1.038400000000000034e+02
3.660000000000000000e+02 3.406250000000000000e+02 1.033750000000000000e+02
3.658000000000000682e+02 3.404600000000000364e+02 1.029399999999999977e+02
3.656000000000000227e+02 3.402649999999999864e+02 1.025349999999999966e+02
3.653999999999999773e+02 3.400400000000000205e+02 1.021599999999999966e+02
3.652000000000000455e+02 3.397849999999999682e+02 1.018149999999999977e+02
3.650000000000000000e+02 3.395000000000000000e+02 1.015000000000000000e+02
3.643888888888889142e+02 3.387222222222222285e+02 1.007777777777777999e+02
3.638888888888889142e+02 3.383888888888889142e+02 1.006111111111111143e+02
3.635000000000000000e+02 3.385000000000000000e+02 1.010000000000000000e+02
3.631666666666666856e+02 3.387777777777778851e+02 1.016111111111111143e+02
3.628333333333333712e+02 3.389444444444444571e+02 1.021111111111111143e+02
3.625000000000000000e+02 3.390000000000000000e+02 1.025000000000000000e+02
3.622400000000000659e+02 3.390600000000000591e+02 1.026800000000000210e+02
3.618600000000000136e+02 3.392400000000000091e+02 1.028200000000000074e+02
3.613600000000000136e+02 3.395400000000000205e+02 1.029200000000000017e+02
3.607400000000000091e+02 3.399600000000000364e+02 1.029800000000000040e+02
3.600000000000000000e+02 3.405000000000000000e+02 1.030000000000000000e+02
3.595156250000000000e+02 3.408750000000000000e+02 1.030078125000000000e+02
3.590625000000000000e+02 3.412500000000000000e+02 1.030312500000000000e+02
3.586406250000000000e+02 3.416250000000000000e+02 1.030703125000000000e+02
3.582500000000000000e+02 3.420000000000000000e+02 1.031250000000000000e+02
3.578906250000000000e+02 3.423750000000000000e+02 1.031953125000000000e+02
3.575625000000000000e+02 3.427500000000000000e+02 1.032812500000000000e+02
3.572656250000000000e+02 3.431250000000000000e+02 1.033828125000000000e+02
3.570000000000000000e+02 3.435000000000000000e+02 1.035000000000000000e+02
3.566000000000000796e+02 3.440400000000000773e+02 1.036800000000000068e+02
3.561999999999999886e+02 3.444599999999999795e+02 1.038200000000000074e+02
3.558000000000000114e+02 3.447599999999999909e+02 1.039200000000000017e+02
3.554000000000000341e+02 3.449399999999999977e+02 1.039800000000000182e+02
3.550000000000000000e+02 3.450000000000000000e+02 1.040000000000000000e+02
3.547592592592592382e+02 3.450370370370370097e+02 1.040000000000000000e+02
3.544814814814814667e+02 3.451481481481481524e+02 1.040000000000000000e+02
3.541666666666666856e+02 3.453333333333334281e+02 1.040000000000000142e+02
3.538148148148148380e+02 3.455925925925926094e+02 1.040000000000000000e+02
3.534259259259259807e+02 3.459259259259258670e+02 1.040000000000000142e+02
3.530000000000000000e+02 3.463333333333333712e+02 1.040000000000000000e+02
3.525370370370370665e+02 3.468148148148147811e+02 1.040000000000000000e+02
3.520370370370370665e+02 3.473703703703703809e+02 1.040000000000000000e+02
3.515000000000000000e+02 3.480000000000000000e+02 1.040000000000000000e+02
3.511454081632653015e+02 3.484260204081632537e+02 1.040025510204081769e+02
3.507959183673469852e+02 3.488469387755102389e+02 1.040102040816326792e+02
3.504515306122448806e+02 3.492627551020407850e+02 1.040229591836734642e+02
3.501122448979592150e+02 3.496734693877551194e+02 1.040408163265306030e+02
3.497780612244897611e+02 3.500790816326530148e+02 1.040637755102040671e+02
3.494489795918366895e+02 3.504795918367346985e+02 1.040918367346938709e+02
3.491250000000000000e+02 3.508750000000000000e+02 1.041250000000000000e+02
3.488061224489795791e+02 3.512653061224489761e+02 1.041632653061224545e+02
3.484923469387754835e+02 3.516505102040816837e+02 1.042066326530612344e+02
3.481836734693877702e+02 3.520306122448979522e+02 1.042551020408163254e+02
3.478801020408163254e+02 3.524056122448979522e+02 1.043086734693877560e+02
3.475816326530612059e+02 3.527755102040816269e+02 1.043673469387755119e+02
3.472882653061224119e+02 3.531403061224489761e+02 1.044311224489795933e+02
3.470000000000000000e+02 3.535000000000000000e+02 1.045000000000000000e+02
3.468246527777777715e+02 3.537135416666667425e+02 1.045442708333333428e+02
3.466319444444444002e+02 3.539374999999999432e+02 1.045937499999999858e+02
3.464218750000000000e+02 3.541718750000000000e+02 1.046484375000000000e+02
3.461944444444445139e+02 3.544166666666667425e+02 1.047083333333333570e+02
3.459496527777777715e+02 3.546718750000000000e+02 1.047734375000000000e+02
3.456875000000000000e+02 3.549375000000000000e+02 1.048437500000000000e+02
3.454079861111110858e+02 3.552135416666666288e+02 1.049192708333333286e+02
3.451111111111111427e+02 3.555000000000000568e+02 1.050000000000000000e+02
3.447968750000000000e+02 3.557968750000000000e+02 1.050859375000000000e+02
3.444652777777777146e+02 3.561041666666666288e+02 1.051770833333333144e+02
3.441163194444445139e+02 3.564218750000000000e+02 1.052734375000000142e+02
3.437500000000000000e+02 3.567500000000000000e+02 1.053750000000000000e+02
3.433663194444444571e+02 3.570885416666666288e+02 1.054817708333333286e+02
3.429652777777778283e+02 3.574375000000000000e+02 1.055937500000000000e+02
3.425468750000000000e+02 3.577968750000000000e+02 1.057109375000000000e+02
3.421111111111110858e+02 3.581666666666666288e+02 1.058333333333333428e+02
3.416579861111110858e+02 3.585468750000000000e+02 1.059609375000000000e+02
3.411875000000000000e+02 3.589375000000000000e+02 1.060937500000000000e+02
3.406996527777778283e+02 3.593385416666666856e+02 1.062317708333333428e+02
3.401944444444444571e+02 3.597500000000000000e+02 1.063750000000000000e+02
3.396718750000000000e+02 3.601718750000000000e+02 1.065234375000000000e+02
3.391319444444444571e+02 3.606041666666666288e+02 1.066770833333333428e+02
3.385746527777777715e+02 3.610468750000000000e+02 1.068359375000000000e+02
3.380000000000000000e+02 3.615000000000000000e+02 1.070000000000000000e+02
3.374674556213017809e+02 3.619193786982248184e+02 1.071508875739644822e+02
