3.669333333333333371e+02 3.409983333333332780e+02 1.058016666666666765e+02
3.668666666666666742e+02 3.409933333333332826e+02 1.056066666666666833e+02
3.668000000000000114e+02 3.409850000000000136e+02 1.054150000000000063e+02
3.667333333333334053e+02 3.409733333333333576e+02 1.052266666666666737e+02
3.666666666666667425e+02 3.409583333333333712e+02 1.050416666666666714e+02
3.666000000000000796e+02 3.409400000000000546e+02 1.048600000000000279e+02
3.665333333333333030e+02 3.409183333333332939e+02 1.046816666666666578e+02
3.664666666666667538e+02 3.408933333333334303e+02 1.045066666666666890e+02
3.663999999999999773e+02 3.408649999999999523e+02 1.043349999999999937e+02
3.663333333333333712e+02 3.408333333333333712e+02 1.041666666666666714e+02
3.662666666666666515e+02 3.407983333333332894e+02 1.040016666666666652e+02
3.662000000000000455e+02 3.407599999999999909e+02 1.038400000000000034e+02
3.661333333333333258e+02 3.407183333333333053e+02 1.036816666666666720e+02
3.660666666666666629e+02 3.406733333333332894e+02 1.035266666666666708e+02
3.660000000000000000e+02 3.406250000000000000e+02 1.033750000000000000e+02
3.659333333333332803e+02 3.405733333333333235e+02 1.032266666666666595e+02
3.658666666666666742e+02 3.405183333333333167e+02 1.030816666666666777e+02
3.658000000000000682e+02 3.404600000000000364e+02 1.029399999999999977e+02
3.657333333333333485e+02 3.403983333333333121e+02 1.028016666666666623e+02
3.656666666666666288e+02 3.403333333333333712e+02 1.026666666666666572e+02
3.656000000000000227e+02 3.402649999999999864e+02 1.025349999999999966e+02
3.655333333333333599e+02 3.401933333333333280e+02 1.024066666666666663e+02
3.654666666666666970e+02 3.401183333333333394e+02 1.022816666666666663e+02
3.653999999999999773e+02 3.400400000000000205e+02 1.021599999999999966e+02
3.653333333333333712e+02 3.399583333333333712e+02 1.020416666666666572e+02
3.652666666666666515e+02 3.398733333333333348e+02 1.019266666666666623e+02
3.652000000000000455e+02 3.397849999999999682e+02 1.018149999999999977e+02
3.651333333333333258e+02 3.396933333333333849e+02 1.017066666666666777e+02
3.650666666666666060e+02 3.395983333333333007e+02 1.016016666666666737e+02
3.650000000000000000e+02 3.395000000000000000e+02 1.015000000000000000e+02
3.649338888888888732e+02 3.394022222222222354e+02 1.014027777777777857e+02
3.648688888888888755e+02 3.393088888888889301e+02 1.013111111111111171e+02
3.648050000000000637e+02 3.392200000000000273e+02 1.012250000000000085e+02
3.647422222222222672e+02 3.391355555555555839e+02 1.011444444444444457e+02
3.646805555555555998e+02 3.390555555555555998e+02 1.010694444444444429e+02
3.646200000000000614e+02 3.389800000000000750e+02 1.010000000000000142e+02
3.645605555555555384e+02 3.389088888888888960e+02 1.009361111111110887e+02
3.645022222222223149e+02 3.388422222222222899e+02 1.008777777777777942e+02
3.644449999999999363e+02 3.387799999999999727e+02 1.008249999999999886e+02
3.643888888888889142e+02 3.387222222222222285e+02 1.007777777777777999e+02
3.643338888888887936e+02 3.386688888888888300e+02 1.007361111111110858e+02
3.642800000000000296e+02 3.386200000000000045e+02 1.006999999999999886e+02
3.642272222222221671e+02 3.385755555555555816e+02 1.006694444444444372e+02
3.641755555555555475e+02 3.385355555555555611e+02 1.006444444444444457e+02
3.641250000000000000e+02 3.385000000000000000e+02 1.006250000000000000e+02
3.640755555555555816e+02 3.384688888888888982e+02 1.006111111111111143e+02
3.640272222222222354e+02 3.384422222222221990e+02 1.006027777777777601e+02
3.639800000000000182e+02 3.384200000000000159e+02 1.006000000000000085e+02
3.639338888888888732e+02 3.384022222222222354e+02 1.006027777777777743e+02
3.638888888888889142e+02 3.383888888888889142e+02 1.006111111111111143e+02
3.638450000000000273e+02 3.383799999999999955e+02 1.006250000000000000e+02
3.638022222222222126e+02 3.383755555555555929e+02 1.006444444444444457e+02
3.637605555555555839e+02 3.383755555555555929e+02 1.006694444444444372e+02
3.637200000000000273e+02 3.383799999999999955e+02 1.007000000000000171e+02
3.636805555555555998e+02 3.383888888888889142e+02 1.007361111111111143e+02
3.636422222222222445e+02 3.384022222222222354e+02 1.007777777777777715e+02
3.636049999999999613e+02 3.384199999999999591e+02 1.008250000000000028e+02
3.635688888888888641e+02 3.384422222222222558e+02 1.008777777777777800e+02
3.635338888888888960e+02 3.384688888888888414e+02 1.009361111111111029e+02
3.635000000000000000e+02 3.385000000000000000e+02 1.010000000000000000e+02
3.634666666666666401e+02 3.385327777777777669e+02 1.010661111111111126e+02
3.634333333333333371e+02 3.385644444444444616e+02 1.011311111111111103e+02
3.633999999999999773e+02 3.385950000000000273e+02 1.011950000000000074e+02
3.633666666666666742e+02 3.386244444444444639e+02 1.012577777777777897e+02
3.633333333333333712e+02 3.386527777777778283e+02 1.013194444444444571e+02
3.633000000000000682e+02 3.386800000000000637e+02 1.013800000000000239e+02
3.632666666666666515e+02 3.387061111111110563e+02 1.014394444444444332e+02
3.632333333333334053e+02 3.387311111111112041e+02 1.014977777777777987e+02
3.631999999999999886e+02 3.387549999999999955e+02 1.015549999999999784e+02
3.631666666666666856e+02 3.387777777777778851e+02 1.016111111111111143e+02
3.631333333333332689e+02 3.387994444444444184e+02 1.016661111111111069e+02
3.630999999999999659e+02 3.388199999999999932e+02 1.017199999999999989e+02
3.630666666666666629e+02 3.388394444444444957e+02 1.017727777777777618e+02
3.630333333333333599e+02 3.388577777777777555e+02 1.018244444444444525e+02
3.630000000000000000e+02 3.388750000000000000e+02 1.018750000000000000e+02
3.629666666666666970e+02 3.388911111111111154e+02 1.019244444444444468e+02
3.629333333333333371e+02 3.389061111111111586e+02 1.019727777777777646e+02
3.628999999999999773e+02 3.389199999999999591e+02 1.020200000000000102e+02
3.628666666666666742e+02 3.389327777777778010e+02 1.020661111111111126e+02
3.628333333333333712e+02 3.389444444444444571e+02 1.021111111111111143e+02
3.627999999999999545e+02 3.389550000000000409e+02 1.021550000000000011e+02
3.627666666666666515e+02 3.389644444444444389e+02 1.021977777777777732e+02
3.627333333333333485e+02 3.389727777777777646e+02 1.022394444444444446e+02
3.627000000000000455e+02 3.389800000000000182e+02 1.022800000000000011e+02
3.626666666666666856e+02 3.389861111111110858e+02 1.023194444444444571e+02
3.626333333333333826e+02 3.389911111111111381e+02 1.023577777777777840e+02
3.626000000000000227e+02 3.389950000000000045e+02 1.023949999999999960e+02
3.625666666666666629e+02 3.389977777777777419e+02 1.024311111111111074e+02
3.625333333333333030e+02 3.389994444444444071e+02 1.024661111111111040e+02
3.625000000000000000e+02 3.390000000000000000e+02 1.025000000000000000e+02
3.624649999999999750e+02 3.390016666666666652e+02 1.025327777777777669e+02
3.624266666666666765e+02 3.390066666666666606e+02 1.025644444444444474e+02
3.623850000000000477e+02 3.390149999999999864e+02 1.025950000000000131e+02
3.623400000000000318e+02 3.390266666666666993e+02 1.026244444444444497e+02
3.622916666666666856e+02 3.390416666666666856e+02 1.026527777777777999e+02
3.622400000000000659e+02 3.390600000000000591e+02 1.026800000000000210e+02
3.621850000000000023e+02 3.390816666666666492e+02 1.027061111111111131e+02
3.621266666666667788e+02 3.391066666666666833e+02 1.027311111111111188e+02
3.620649999999999409e+02 3.391349999999999909e+02 1.027549999999999812e+02
3.620000000000000568e+02 3.391666666666666856e+02 1.027777777777777857e+02
3.619316666666666151e+02 3.392016666666665969e+02 1.027994444444444326e+02
3.618600000000000136e+02 3.392400000000000091e+02 1.028200000000000074e+02
3.617850000000000250e+02 3.392816666666666947e+02 1.028394444444444389e+02
