2.831005389423049223e+02 1.570292886643760255e+02 1.453042145379173746e+02
2.825757868423476680e+02 1.645402240827986020e+02 1.149873809736690191e+02
2.942226913955990426e+02 1.462437461155442975e+02 1.092865126131804772e+02
2.994447685378593746e+02 1.483182621060358599e+02 1.105749703005970446e+02
3.021488334795724882e+02 1.431447211175377561e+02 1.083365193674225679e+02
3.036224269978808366e+02 1.385717006002720382e+02 1.059719675935789382e+02
2.981443468165648483e+02 1.350857348807275571e+02 1.049131887702513808e+02
2.965868348790597224e+02 1.334777605380849934e+02 1.041121285618702643e+02
2.959436262416137424e+02 1.307845003925951914e+02 1.037235089406711950e+02
2.968889964063835691e+02 1.228691060678976328e+02 9.999428553882054871e+01
2.977132140384869672e+02 1.218123117485546061e+02 9.987531019904305651e+01
2.960757543498009454e+02 1.190344979226471054e+02 9.970634014066443740e+01
2.985957088177800642e+02 1.176355594619791844e+02 9.974092056306172083e+01
3.048477488172594576e+02 1.138888117553763664e+02 9.800397010392563857e+01
3.066528929091156783e+02 1.147282742517140548e+02 9.875144035531134534e+01
3.067063397360358294e+02 1.147520655346577740e+02 9.923105604486605102e+01
3.068266186086635798e+02 1.119142924130315748e+02 9.914673135571969453e+01
3.056351023692570266e+02 1.097033119354027946e+02 9.722339171576592776e+01
3.044343983553441717e+02 1.105140770185482637e+02 9.730242964305989517e+01
3.011648034160572820e+02 1.081592760402332942e+02 9.814414509163530909e+01
3.020330181524640238e+02 1.050103685757226089e+02 9.757534714448452462e+01
3.032103952939326064e+02 1.031140252779980955e+02 9.585696266158238643e+01
3.066684266472827858e+02 1.011528579136840733e+02 9.689782928624543956e+01
3.069593233709416609e+02 9.894984237608892386e+01 9.701821889236148877e+01
3.077225345393871407e+02 9.300379099117122905e+01 9.544512519882557910e+01
3.034506953771446547e+02 9.143912912542036509e+01 9.444884513535457415e+01
3.022450591407943534e+02 9.125630194203299084e+01 9.371094305096033850e+01
3.012457911463689015e+02 9.124729820773315225e+01 9.384914799149410669e+01
3.010107512287904115e+02 9.300062301827796318e+01 9.444076571655099883e+01
3.002236789198094584e+02 9.318886447863421552e+01 9.371229268506424148e+01
2.979656612620564147e+02 9.491892397496441447e+01 9.393628230687110658e+01
2.977353893051952127e+02 9.468964616938080781e+01 9.383881438909796202e+01
2.969682041897167437e+02 9.490387376748324755e+01 9.351501039844211505e+01
2.951185064479340667e+02 9.509224180496534018e+01 9.338129806923714682e+01
2.945701549035509856e+02 9.554003639474643705e+01 9.328881238152104061e+01
2.938597998128921063e+02 9.583837794871337223e+01 9.333490161884438407e+01
2.933630947142473815e+02 9.635085463644549009e+01 9.333875809034026361e+01
2.929502584059275705e+02 9.694127892067724872e+01 9.333502603964451794e+01
2.919352541817941074e+02 9.693687605644085181e+01 9.318816198790565863e+01
2.903702779062925856e+02 9.844592861868156319e+01 9.438772535302024380e+01
2.904362026177029747e+02 9.860381248282936895e+01 9.436133878802841934e+01
2.878983495766045735e+02 1.000587319597682665e+02 9.430705780581814679e+01
2.866906644546456278e+02 9.996947244753432926e+01 9.426731675860902726e+01
2.835996776833912918e+02 9.860438000862228591e+01 9.209103630964855824e+01
2.843728052912728117e+02 9.724789031755044277e+01 9.112886204761424835e+01
2.826431929226451416e+02 9.760738153879381684e+01 9.046816694943180437e+01
2.801379402529556160e+02 9.501984799229849443e+01 8.933280709598147951e+01
2.795595424131464597e+02 8.835141605829541334e+01 8.894986566141281514e+01
2.735629106677392315e+02 8.942094601186751390e+01 8.956645281905625211e+01
2.714382719703105522e+02 8.632197431953221667e+01 8.831037585017077163e+01
2.612657448747561375e+02 8.519287399410815453e+01 8.790990186823552222e+01
2.582302723933083257e+02 8.618096602050211175e+01 8.622061686286481574e+01
2.540097894474488101e+02 8.900883718912186282e+01 8.703799318567442356e+01
2.488790693187449961e+02 8.787291504947242515e+01 8.505237681653329673e+01
2.465397508013733727e+02 8.843710261149071528e+01 8.473502690645291580e+01
2.434837920707874446e+02 8.776195335654462326e+01 8.750586046001689056e+01
2.419283833087632729e+02 8.384659859621071121e+01 8.470351635416058400e+01
2.385488639462131175e+02 8.548942908029999899e+01 8.419465208509825516e+01
2.308574140423941685e+02 8.758869589425083291e+01 8.439250442842296707e+01
2.327203333849899991e+02 8.975284111518675445e+01 8.019097892677962136e+01
2.276984604634814673e+02 9.002391091450112981e+01 7.961231953327471444e+01
2.259232576095463401e+02 8.655928831087564390e+01 7.832719434641005307e+01
2.209777855586057171e+02 8.894796974435897141e+01 7.968604360070857240e+01
2.211118972933029738e+02 9.092262514926440531e+01 7.704659170274217672e+01
2.163258163369723093e+02 9.027718256511505501e+01 7.812099940504015194e+01
2.140631911957615898e+02 9.213874240100318502e+01 7.765208110394863184e+01
2.103014906628429799e+02 9.541191939812610201e+01 7.618919177675310550e+01
2.096637383023577854e+02 9.688810548860567451e+01 7.501412800214120580e+01
2.088827958598317878e+02 9.847709609097060479e+01 7.471371942943352451e+01
2.078045229601146957e+02 1.002323234993181984e+02 7.482051258161246210e+01
2.075349121683626663e+02 1.038179750474274101e+02 7.152923399925488468e+01
2.093771746590953455e+02 1.058652849888757430e+02 7.468742272742014165e+01
2.110560069954665892e+02 1.080472170368739029e+02 7.307722772968018887e+01
2.117113294187403483e+02 1.096308959610333886e+02 7.394466045811610400e+01
2.113627228738937731e+02 1.113981759688233808e+02 7.460847659083955818e+01
2.103735679174847917e+02 1.123342117041836872e+02 7.476528356103426631e+01
2.090567128870420390e+02 1.110465573244023290e+02 7.421028002592443329e+01
2.084580205275746607e+02 1.124646200305009245e+02 7.445665734045651618e+01
2.077730734116063331e+02 1.157307379012786583e+02 7.362439946778050626e+01
2.042742588699951227e+02 1.170026775076258900e+02 7.274484120384352082e+01
2.029216636405506620e+02 1.130243590271218181e+02 7.194201710663756444e+01
2.042948758267564244e+02 1.127904758399702274e+02 7.185131860378014323e+01
2.035774753743963856e+02 1.117654026005604351e+02 7.207833836018008355e+01
2.046651406368158348e+02 1.106790928149915771e+02 7.237863207192613402e+01
2.050907695217659352e+02 1.092466317920681149e+02 7.214505670467417531e+01
2.035713026046157950e+02 1.057533781800922981e+02 7.088685073584230167e+01
1.999256287840372011e+02 1.049879767493449663e+02 7.153703115436601934e+01
1.972935829401060914e+02 1.063071962068156324e+02 7.090564202098937585e+01
1.966049464520573906e+02 1.076111042767417700e+02 7.089047542347998387e+01
1.940169986044628843e+02 1.080213441323486734e+02 7.047911137610901733e+01
1.919402958455646058e+02 1.098476056747856973e+02 6.933194346199172742e+01
1.917742577012668335e+02 1.108065791378022027e+02 6.981017577905515736e+01
1.919023957068231994e+02 1.118414463967177710e+02 6.991194869819329938e+01
1.908035520098662801e+02 1.116826220387064268e+02 6.952279981403489728e+01
1.899340614696599232e+02 1.119108277856410041e+02 6.878659760502709730e+01
1.888042731100150036e+02 1.137507446046470818e+02 6.896158861164660436e+01
1.881712469425475547e+02 1.173198278645760695e+02 6.953212702041389548e+01
1.865743694298765831e+02 1.171716491556580593e+02 6.839736287068262754e+01
1.868114335510684043e+02 1.225379568724674755e+02 6.689509800294470665e+01
1.871729718145351455e+02 1.235262333508343886e+02 6.798357372157198597e+01
1.820329501394865304e+02 1.260539987996147460e+02 6.902297621217701362e+01
1.781537951493174603e+02 1.226357319180273464e+02 6.807494562075295619e+01
1.753474718869381661e+02 1.196514967827717015e+02 6.827432138896612912e+01
1.751381035584596191e+02 1.175988927688776187e+02 6.791766597870083899e+01
1.704665100964361102e+02 1.184105765021975998e+02 6.808575619422401815e+01
1.703447855006598957e+02 1.210058154524473935e+02 6.660348677872042344e+01
1.712325666375590458e+02 1.234452135498873560e+02 6.752376034739781119e+01
1.729972449995485988e+02 1.321991897729892287e+02 6.600409367763830915e+01
1.739313954217788023e+02 1.393777095171825522e+02 6.734103249740218189e+01
1.791945377758088398e+02 1.428028833372567021e+02 7.056121353991943579e+01
1.838096383101926392e+02 1.497032875489256583e+02 7.199445265911855074e+01
1.826982556991024182e+02 1.554806218282673456e+02 7.320276502222996839e+01
1.806585907642136135e+02 1.558436956962374040e+02 7.203328552131210927e+01
1.762234652645401241e+02 1.564411370835184982e+02 6.898761387981379301e+01
1.670637212697307632e+02 1.536915086072627332e+02 6.856150782228388607e+01
1.619437056889292990e+02 1.517331740424971258e+02 6.682845134582399282e+01
1.603169785696216536e+02 1.520591750826426392e+02 6.555255332641961274e+01
1.598420438530783088e+02 1.570854526566565710e+02 6.634418160222034544e+01
1.590088529588220183e+02 1.580854162456179495e+02 6.530036910069978262e+01
1.566978419700637346e+02 1.562737289865650609e+02 6.566919659430608647e+01
1.563279359983232837e+02 1.560894991277037320e+02 6.427427963986856696e+01
1.535402191134539862e+02 1.606145834475093466e+02 6.409804428941956189e+01
1.528725394362565453e+02 1.605530014033156760e+02 6.333736727946794787e+01
1.482389436457220881e+02 1.621895321056177579e+02 6.298388296298874423e+01
1.445454060252608315e+02 1.555627437177107311e+02 6.319532450723222894e+01
1.418151018676096839e+02 1.574114238857529244e+02 6.237112212308842629e+01
1.396690032690744090e+02 1.571128926666069958e+02 6.217277562400249025e+01
1.378216978458736151e+02 1.648018502589488037e+02 5.948860651224865137e+01
1.309149540046069546e+02 1.629120604802446906e+02 5.844351376666770648e+01
1.303412921033203133e+02 1.692901442677091381e+02 5.694897069274375667e+01
1.260416653666239313e+02 1.692851782423736609e+02 5.175709808268196355e+01
1.286176351235805555e+02 1.717292211617954081e+02 5.090492421639140019e+01
1.294816474403489508e+02 1.746610369714624653e+02 4.961275154586775216e+01
1.267611626979359727e+02 1.807546224554517380e+02 4.768142957323194508e+01
1.291664816686995607e+02 1.845656578978150719e+02 4.704104450679975002e+01
1.250116912914509868e+02 1.874255586833488110e+02 4.558641107386086588e+01
1.281849584587224911e+02 1.912386676096436986e+02 4.498236459178648516e+01
1.246100600786451480e+02 1.948009337387841811e+02 4.660425882343528770e+01
1.209742087664771617e+02 1.943344562227824781e+02 4.751774467645764588e+01
1.174740846220233834e+02 2.043719850584839719e+02 4.749688138552524919e+01
1.248762394674574523e+02 2.077043043304619800e+02 4.739231877720218478e+01
1.233456714202787907e+02 2.138053612470617963e+02 4.710033386037454761e+01
1.300459974426550218e+02 2.125092964542824348e+02 4.617399017458642163e+01
